State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Address,latitude,longitude,APC_outlier_score,LP_outlier_score,PDP_outlier_score,NNPP_outlier_score
ABIA,ISUIKWUATO,ACHARA / MGBUGWU,01-08-07-005,AHUEBELE VILLAGE SQUARE - MBAUGWU,155,657,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/07/pu/005/005-1677371909.pdf,"AHUEBELE VILLAGE SQUARE - MBAUGWU, ACHARA / MGBUGWU, ISUIKWUATO, ABIA",5.76185,7.46446,3.122641509,105.6226415,4.037735849,0.575471698
ABIA,ISUIKWUATO,ACHARA / MGBUGWU,01-08-07-006,AMAUGWURU VILLAGE SQUARE - MBAUGWU,120,690,TRUE,-1,FALSE,FALSE,TRUE,FALSE,UNKNOWN,3,61,50,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17610/pu/1391/1391-1677695179.pdf,"AMAUGWURU VILLAGE SQUARE - MBAUGWU, ACHARA / MGBUGWU, ISUIKWUATO, ABIA",5.76185,7.46446,0.094339623,44.04716981,46.43396226,0.575471698
ABIA,ISUIKWUATO,ACHARA / MGBUGWU,01-08-07-007,NGODO MARKET SQUARE - MBAUGWU,154,694,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,129,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17610/pu/1392/1392-1677518038.pdf,"NGODO MARKET SQUARE - MBAUGWU, ACHARA / MGBUGWU, ISUIKWUATO, ABIA",5.76185,7.46446,2.113207547,24.59433962,2.018867925,0.575471698
ABIA,ISUIKWUATO,ACHARA / MGBUGWU,01-08-07-008,ONUZO MARKET SQUARE - ACHARA,66,445,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,91,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17610/pu/1393/1393-1677517666.pdf,"ONUZO MARKET SQUARE - ACHARA, ACHARA / MGBUGWU, ISUIKWUATO, ABIA",5.76185,7.46446,3.122641509,13.76415094,3.028301887,0.575471698
ABIA,ISUIKWUATO,ACHARA / MGBUGWU,01-08-07-012,NKWOACHARA MARKET SQUARE - AMAOKWE ACHARA,169,1153,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/07/pu/012/012-1677373979.pdf,"NKWOACHARA MARKET SQUARE - AMAOKWE ACHARA, ACHARA / MGBUGWU, ISUIKWUATO, ABIA",5.76185,7.46446,3.122641509,105.6226415,4.037735849,0.575471698
ABIA,ISUIKWUATO,IKEAGHA I,01-08-08-002,ONUAKU VI LLAGE SQUARE - ONUAKU,106,1164,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,103,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17611/pu/1399/1399-1677580795.pdf,"ONUAKU VI LLAGE SQUARE - ONUAKU, IKEAGHA I, ISUIKWUATO, ABIA",5.76185,7.46446,3.122641509,1.650943396,4.037735849,0.575471698
ABIA,ISUIKWUATO,IKEAGHA I,01-08-08-008,AMAEHUMA VILLAGE SQUARE - NDUNDU,93,527,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,91,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/08/pu/008/008-1677376015.pdf,"AMAEHUMA VILLAGE SQUARE - NDUNDU, IKEAGHA I, ISUIKWUATO, ABIA",5.76185,7.46446,3.122641509,13.76415094,3.028301887,0.575471698
ABIA,ISUIKWUATO,IKEAGHA I,01-08-08-009,IKPAOKORO VILLAGE SQUARE - IKPAOKORO,158,668,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,145,0,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17611/pu/1406/1406-1677517272.pdf,"IKPAOKORO VILLAGE SQUARE - IKPAOKORO, IKEAGHA I, ISUIKWUATO, ABIA",5.76185,7.46446,3.122641509,40.74528302,4.037735849,1.443396226
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-003,AGBONGU VILLAGE SQUARE - ISUNABO,141,676,TRUE,-1,FALSE,FALSE,TRUE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17612/pu/1409/1409-1677497390.pdf,"AGBONGU VILLAGE SQUARE - ISUNABO, IKEAGHA II, ISUIKWUATO, ABIA",5.76185,7.46446,3.122641509,105.6226415,4.037735849,0.575471698
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-004,INYIMA VILLAGE SQUARE - NVURUNVU,110,536,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,87,14,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17612/pu/1410/1410-1677516433.pdf,"INYIMA VILLAGE SQUARE - NVURUNVU, IKEAGHA II, ISUIKWUATO, ABIA",5.76185,7.46446,0.094339623,17.80188679,10.09433962,0.575471698
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-005,UKWUNWANGWU VILLAGE SQUARE - ISUNABO,120,1335,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,106,2,3,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17612/pu/1411/1411-1677516554.pdf,"UKWUNWANGWU VILLAGE SQUARE - ISUNABO, IKEAGHA II, ISUIKWUATO, ABIA",5.76185,7.46446,2.113207547,1.377358491,2.018867925,2.452830189
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-006,NUVURUNVU VILLAGE SQUARE - NUVURUNVU,134,738,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,129,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17612/pu/1412/1412-1677516729.pdf,"NUVURUNVU VILLAGE SQUARE - NUVURUNVU, IKEAGHA II, ISUIKWUATO, ABIA",5.76185,7.46446,2.113207547,24.59433962,0,0.575471698
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-007,UMUMARA VILLAGE SQUARE -  NVURUNVU,126,626,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,109,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17612/pu/1413/1413-1677516925.pdf,"UMUMARA VILLAGE SQUARE -  NVURUNVU, IKEAGHA II, ISUIKWUATO, ABIA",5.76185,7.46446,0.91509434,4.405660377,2.018867925,0.575471698
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-008,NNEZU / OWERRE / IHENKWO VILLAGE SQUARE - ISUNABO,172,765,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/09/pu/008/008-1677377088.pdf,"NNEZU / OWERRE / IHENKWO VILLAGE SQUARE - ISUNABO, IKEAGHA II, ISUIKWUATO, ABIA",5.76185,7.46446,3.122641509,105.6226415,4.037735849,0.575471698
ABIA,ISUIKWUATO,IKEAGHA II,01-08-09-009,UZOEKE VILLAGE SQUARE -  AGBONGU ISUNABO,51,444,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,49,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3110/ward/17612/pu/1415/1415-1677517367.pdf,"UZOEKE VILLAGE SQUARE -  AGBONGU ISUNABO, IKEAGHA II, ISUIKWUATO, ABIA",5.76185,7.46446,3.122641509,56.16037736,3.028301887,0.575471698
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-001,ABIA STATE UNIVERSITY - UTURU,264,4747,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,259,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1410/result_162742_1677658783_thumb.jpg,"ABIA STATE UNIVERSITY - UTURU, UMUANYI / ABSU, ISUIKWUATO, ABIA",5.76185,7.46446,1.103773585,155.8207547,2.018867925,0.575471698
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-002,HOPE VILLE  REHABILITATION CENTRE - UTURU,113,820,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,100,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1411/result_162743_1677658371_thumb.jpg,"HOPE VILLE  REHABILITATION CENTRE - UTURU, UMUANYI / ABSU, ISUIKWUATO, ABIA",5.76185,7.46446,1.103773585,4.679245283,0,0.575471698
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-004,ROTARY BUS STOP - UTURU,39,619,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,39,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/10/pu/004/004-1677377750.pdf,"ROTARY BUS STOP - UTURU, UMUANYI / ABSU, ISUIKWUATO, ABIA",5.76185,7.46446,3.122641509,66.25471698,4.037735849,0.575471698
ABIA,ISUIKWUATO,UMUANYI / ABSU,01-08-10-005,OBIAGU VILLAGE SQUARE - OBIAGU,125,851,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,117,1,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1414/result_162746_1677587059_thumb.jpg,"OBIAGU VILLAGE SQUARE - OBIAGU, UMUANYI / ABSU, ISUIKWUATO, ABIA",5.76185,7.46446,2.113207547,12.48113208,3.028301887,1.443396226
ABIA,OBINGWA,ABAYI  I,01-09-01-002,UMUORUKWU - UMUORUKWU SQUARE,121,761,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,2,109,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1417/result_162764_1677516417_thumb.jpg,"UMUORUKWU - UMUORUKWU SQUARE, ABAYI  I, OBINGWA, ABIA",5.41667,7.5,0.050228311,30.17808219,8.99086758,0.465753425
ABIA,OBINGWA,ABAYI  I,01-09-01-003,ABAYI OWUAHIA - ABAYI OWUAHIA,130,686,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,2,86,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1418/result_162765_1677516551_thumb.jpg,"ABAYI OWUAHIA - ABAYI OWUAHIA, ABAYI  I, OBINGWA, ABIA",5.41667,7.5,0.050228311,7.073059361,4.97260274,0.465753425
ABIA,OBINGWA,ABAYI  I,01-09-01-004,ABAYI OHANZE  VILLAGE  SQUARE,117,702,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,90,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1419/result_162766_1677516634_thumb.jpg,"ABAYI OHANZE  VILLAGE  SQUARE, ABAYI  I, OBINGWA, ABIA",5.41667,7.5,1.95890411,11.0913242,0.9543379,0.465753425
ABIA,OBINGWA,ABAYI  I,01-09-01-005,ABAYI OBEALA  VILLAGE SQUARE,121,672,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,100,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1420/result_162767_1677516788_thumb.jpg,"ABAYI OBEALA  VILLAGE SQUARE, ABAYI  I, OBINGWA, ABIA",5.41667,7.5,0.050228311,21.1369863,3.96803653,0.465753425
ABIA,OBINGWA,ABAYI  I,01-09-01-006,UMUOCHO - UMUOCHO MKT. SQUARE,40,334,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,37,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1421/result_162768_1677516994_thumb.jpg,"UMUOCHO - UMUOCHO MKT. SQUARE, ABAYI  I, OBINGWA, ABIA",5.41667,7.5,1.95890411,42.15068493,8.99086758,0.465753425
ABIA,OBINGWA,ABAYI  I,01-09-01-007,ABAYI UMUIKEA - CENTRA L SCHOOL ABAYI  UMUIKEA,60,367,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,48,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1422/result_162769_1677517096_thumb.jpg,"ABAYI UMUIKEA - CENTRA L SCHOOL ABAYI  UMUIKEA, ABAYI  I, OBINGWA, ABIA",6.169705742,7.269861972,1.406015038,20.73684211,4.992481203,0.390977444
ABIA,OBINGWA,ABAYI  I,01-09-01-008,ABAYI COMM- PRI. SCHOOL,49,320,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,40,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1423/result_162770_1677517188_thumb.jpg,"ABAYI COMM- PRI. SCHOOL, ABAYI  I, OBINGWA, ABIA",5.41667,7.5,0.9543379,39.1369863,7.98630137,0.465753425
ABIA,OBINGWA,ABAYI  I,01-09-01-009,ABAYI AHIAORIE MKT. SQUARE.,152,763,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,127,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1424/result_162771_1677517285_thumb.jpg,"ABAYI AHIAORIE MKT. SQUARE., ABAYI  I, OBINGWA, ABIA",5.41667,7.5,2.059360731,48.26027397,3.96803653,0.465753425
ABIA,OBINGWA,ABAYI  I,01-09-01-010,UMUOKPULOR  HALL,62,340,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,2,45,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1425/result_162772_1677517374_thumb.jpg,"UMUOKPULOR  HALL, ABAYI  I, OBINGWA, ABIA",5.41667,7.5,0.050228311,34.11415525,2.059360731,0.465753425
ABIA,OBINGWA,ABAYI  I,01-09-01-011,AMAOKPU MKT. SQUARE,51,391,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,43,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1426/result_162773_1677517493_thumb.jpg,"AMAOKPU MKT. SQUARE, ABAYI  I, OBINGWA, ABIA",5.41667,7.5,1.95890411,36.12328767,4.97260274,0.465753425
ABIA,OBINGWA,ABAYI  I,01-09-01-012,UMUOKIRI HALL,31,241,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,31,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1427/result_162774_1677517605_thumb.jpg,"UMUOKIRI HALL, ABAYI  I, OBINGWA, ABIA",5.41667,7.5,1.95890411,48.17808219,8.99086758,0.465753425
ABIA,OBINGWA,ABAYI  II,01-09-02-001,UKPAKIRI - UKPAKIRI VILLAGE HALL,152,1179,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,152,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1428/result_162778_1677515776_thumb.jpg,"UKPAKIRI - UKPAKIRI VILLAGE HALL, ABAYI  II, OBINGWA, ABIA",5.41667,7.5,1.95890411,73.37442922,4.97260274,0.465753425
ABIA,OBINGWA,ABAYI  II,01-09-02-002,ALAOJI - ALAOJI VILLAGE HALL,194,1134,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,159,6,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1429/result_162779_1677516593_thumb.jpg,"ALAOJI - ALAOJI VILLAGE HALL, ABAYI  II, OBINGWA, ABIA",5.41667,7.5,2.059360731,80.40639269,2.96347032,1.543378995
ABIA,OBINGWA,ABAYI  II,01-09-02-003,ABAYI AMAISE   VILLAGE HALL,132,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,90,30,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1430/result_162780_1677516158_thumb.jpg,"ABAYI AMAISE   VILLAGE HALL, ABAYI  II, OBINGWA, ABIA",5.41667,7.5,1.054794521,11.0913242,21.14611872,0.538812785
ABIA,OBINGWA,ABAYI  II,01-09-02-007,AMAORJI VILLAGE HALL,234,1142,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,213,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1434/result_162784_1677530435_thumb.jpg,"AMAORJI VILLAGE HALL, ABAYI  II, OBINGWA, ABIA",5.41667,7.5,4.068493151,134.652968,4.97260274,0.465753425
ABIA,OBINGWA,ABAYI  II,01-09-02-009,EHERE  II - ALL SAINTS SEC. SCHOOL,220,2096,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,207,0,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1436/result_162786_1677516826_thumb.jpg,"EHERE  II - ALL SAINTS SEC. SCHOOL, ABAYI  II, OBINGWA, ABIA",5.41667,7.5,1.054794521,128.6255708,8.99086758,1.543378995
ABIA,OBINGWA,ABAYI  II,01-09-02-010,EHERE UMUOLELE - EHERE HALL,186,1873,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,181,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1437/result_162787_1677526000_thumb.jpg,"EHERE UMUOLELE - EHERE HALL, ABAYI  II, OBINGWA, ABIA",5.41667,7.5,1.95890411,102.5068493,8.99086758,0.465753425
ABIA,OBINGWA,ABAYI  II,01-09-02-011,EHERE AMAOGUGU HALL,278,1607,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,257,9,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1438/result_162788_1677516435_thumb.jpg,"EHERE AMAOGUGU HALL, ABAYI  II, OBINGWA, ABIA",5.41667,7.5,1.95890411,178.8538813,0.050228311,3.552511416
ABIA,OBINGWA,ABAYI  II,01-09-02-012,UMUIHEUKWU  VILLAGE SQUARE,159,948,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,155,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1439/result_162789_1677530547_thumb.jpg,"UMUIHEUKWU  VILLAGE SQUARE, ABAYI  II, OBINGWA, ABIA",5.41667,7.5,1.95890411,76.38812785,7.98630137,0.465753425
ABIA,OBINGWA,ABAYI  II,01-09-02-013,UMUCHOKO COMM. HALL,122,752,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,109,2,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1440/result_162790_1677520258_thumb.jpg,"UMUCHOKO COMM. HALL, ABAYI  II, OBINGWA, ABIA",5.41667,7.5,0.9543379,30.17808219,6.98173516,1.543378995
ABIA,OBINGWA,ABAYI  II,01-09-02-014,UMUERIAMA VILLAGE HALL,116,662,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,108,2,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1441/result_162791_1677520373_thumb.jpg,"UMUERIAMA VILLAGE HALL, ABAYI  II, OBINGWA, ABIA",5.41667,7.5,1.95890411,29.17351598,6.98173516,1.543378995
ABIA,OBINGWA,ABAYI  II,01-09-02-015,UMUODUKWU / AMUNWEGO - UMUODUKWU VILLAGE HALL,203,980,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,168,0,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1442/result_162792_1677530661_thumb.jpg,"UMUODUKWU / AMUNWEGO - UMUODUKWU VILLAGE HALL, ABAYI  II, OBINGWA, ABIA",5.41667,7.5,1.95890411,89.44748858,8.99086758,1.543378995
ABIA,OBINGWA,ABAYI  II,01-09-02-016,UMUOKAHIA  VILLAGE HALL,146,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,130,6,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1443/result_162793_1677520094_thumb.jpg,"UMUOKAHIA  VILLAGE HALL, ABAYI  II, OBINGWA, ABIA",5.41667,7.5,0.050228311,51.2739726,2.96347032,0.538812785
ABIA,OBINGWA,ABAYI  II,01-09-02-017,UMUAFOR  CIVIC HALL,292,1613,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,277,7,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1444/result_162794_1677526227_thumb.jpg,"UMUAFOR  CIVIC HALL, ABAYI  II, OBINGWA, ABIA",5.41667,7.5,0.050228311,198.9452055,1.95890411,0.538812785
ABIA,OBINGWA,ABAYI  II,01-09-02-020,UMUNWOKOMA  HALL,154,705,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,149,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1447/result_162797_1677530778_thumb.jpg,"UMUNWOKOMA  HALL, ABAYI  II, OBINGWA, ABIA",5.41667,7.5,0.9543379,70.36073059,7.98630137,0.465753425
ABIA,OBINGWA,ABAYI  II,01-09-02-021,ANWA/AMAOLEWE VILLAGE SQUARE,135,868,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,123,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1448/result_162798_1677530920_thumb.jpg,"ANWA/AMAOLEWE VILLAGE SQUARE, ABAYI  II, OBINGWA, ABIA",5.41667,7.5,0.9543379,44.24200913,6.98173516,0.465753425
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-001,UMUOPARA  VILLAGE SQUARE,136,495,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,120,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1449/result_162826_1677513613_thumb.jpg,"UMUOPARA  VILLAGE SQUARE, MGBOKO UMUANUNU, OBINGWA, ABIA",5.41667,7.5,0.050228311,41.2283105,0.9543379,0.465753425
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-002,AMUZU - UMUOPARA COMM PRI. SCHOOL,156,627,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,5,127,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1450/result_162827_1677513848_thumb.jpg,"AMUZU - UMUOPARA COMM PRI. SCHOOL, MGBOKO UMUANUNU, OBINGWA, ABIA",5.41667,7.5,3.063926941,48.26027397,4.97260274,0.465753425
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-003,UMUOMAI - UMUOMAI COMM. PRI. SCHOOL,150,968,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,115,14,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1451/result_162828_1677515560_thumb.jpg,"UMUOMAI - UMUOMAI COMM. PRI. SCHOOL, MGBOKO UMUANUNU, OBINGWA, ABIA",5.41667,7.5,1.95890411,36.20547945,5.073059361,0.465753425
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-004,UMUEBI - UMUEBI  HALL,87,491,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,1,58,19,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1452/result_162829_1677516541_thumb.jpg,"UMUEBI - UMUEBI  HALL, MGBOKO UMUANUNU, OBINGWA, ABIA",5.41667,7.5,0.9543379,21.05479452,10.09589041,0.465753425
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-007,EZEBUOGU  VILLAGE HALL,104,470,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,60,33,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1455/result_162832_1677517286_thumb.jpg,"EZEBUOGU  VILLAGE HALL, MGBOKO UMUANUNU, OBINGWA, ABIA",5.41667,7.5,4.068493151,19.0456621,24.15981735,0.465753425
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-008,UMUNKIRI  COMM. SCHOOL,126,922,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,1,100,12,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1456/result_162833_1677517537_thumb.jpg,"UMUNKIRI  COMM. SCHOOL, MGBOKO UMUANUNU, OBINGWA, ABIA",5.41667,7.5,0.9543379,21.1369863,3.063926941,0.465753425
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-009,EKWEREAZU NGWA COMM. SCHOOL,160,986,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,98,27,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1457/result_162834_1677517825_thumb.jpg,"EKWEREAZU NGWA COMM. SCHOOL, MGBOKO UMUANUNU, OBINGWA, ABIA",5.41667,7.5,0.050228311,19.12785388,18.13242009,0.465753425
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-011,MGBOKOANYA - MGBOKOANYA HALL,73,593,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,137,25,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/09/ward/03/pu/011/011-1677379401.pdf,"MGBOKOANYA - MGBOKOANYA HALL, MGBOKO UMUANUNU, OBINGWA, ABIA",5.41667,7.5,0.9543379,58.30593607,16.12328767,0.465753425
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-012,UMUOKAHIA - UMUKOHIA COMM. PRI. SCH.,165,1025,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/09/ward/03/pu/012/012-1677379529.pdf,"UMUOKAHIA - UMUKOHIA COMM. PRI. SCH., MGBOKO UMUANUNU, OBINGWA, ABIA",5.41667,7.5,1.95890411,79.3196347,8.99086758,0.465753425
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-016,UMUGWEZE / UMUOKPANI - NENU C.P.S CAMPUS  I,107,623,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,46,43,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1464/result_162841_1677520195_thumb.jpg,"UMUGWEZE / UMUOKPANI - NENU C.P.S CAMPUS  I, MGBOKO UMUANUNU, OBINGWA, ABIA",5.41667,7.5,44.25114155,36.12328767,4.97260274,0.465753425
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-017,UMUANUNU IKEA / UMUNKITA - NENU C.P.S CAMPUS  II,93,476,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,51,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1465/result_162842_1677519948_thumb.jpg,"UMUANUNU IKEA / UMUNKITA - NENU C.P.S CAMPUS  II, MGBOKO UMUANUNU, OBINGWA, ABIA",6.169705742,7.269861972,0.398496241,17.71428571,13.05263158,0.390977444
ABIA,OBINGWA,MGBOKO UMUANUNU,01-09-03-019,UMUGBA - UMUGBA CIVIC HALL,130,615,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,114,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/1467/result_162844_1677520405_thumb.jpg,"UMUGBA - UMUGBA CIVIC HALL, MGBOKO UMUANUNU, OBINGWA, ABIA",5.41667,7.5,0.9543379,35.20091324,0.9543379,0.465753425
